country, product, quantity, price
NG,Product 8685,60,54.18
MA,Product 8686,54,69.23
MA,Product 8687,58,48.06
ZA,Product 8688,27,39.76
MA,Product 8689,61,18.32
KE,Product 8690,1,25.18
MA,Product 8691,82,28.48
MA,Product 8692,67,17.32
GH,Product 8693,68,10.49
MA,Product 8694,19,66.30
GH,Product 8695,43,2.25
ZA,Product 8696,5,46.38
MA,Product 8697,5,18.24
ZA,Product 8698,81,11.98
ZA,Product 8699,78,30.52
MA,Product 8700,22,61.28
GH,Product 8701,51,89.26
KE,Product 8702,33,9.70
NG,Product 8703,50,22.95
NG,Product 8704,91,58.35
NG,Product 8705,76,68.67
KE,Product 8706,42,14.81
KE,Product 8707,85,32.02
MA,Product 8708,65,99.62
GH,Product 8709,26,92.81
NG,Product 8710,16,1.42
NG,Product 8711,41,2.59
KE,Product 8712,27,3.06
MA,Product 8713,90,9.26
MA,Product 8714,3,10.87
ZA,Product 8715,57,41.87
GH,Product 8716,52,82.23
KE,Product 8717,56,32.45
NG,Product 8718,15,64.01
ZA,Product 8719,77,49.23
KE,Product 8720,27,53.80
GH,Product 8721,12,71.81
ZA,Product 8722,49,70.62
MA,Product 8723,64,78.02
KE,Product 8724,76,33.91
KE,Product 8725,81,44.45
NG,Product 8726,55,49.71
NG,Product 8727,8,34.74
MA,Product 8728,4,37.65
GH,Product 8729,27,72.19
GH,Product 8730,17,47.71
NG,Product 8731,92,53.79
ZA,Product 8732,30,12.26
NG,Product 8733,79,67.73
GH,Product 8734,85,45.23
NG,Product 8735,23,26.48
KE,Product 8736,71,24.11
ZA,Product 8737,95,23.93
MA,Product 8738,50,96.70
NG,Product 8739,77,41.05
ZA,Product 8740,8,15.41
NG,Product 8741,73,61.95
NG,Product 8742,26,6.44
GH,Product 8743,89,84.98
ZA,Product 8744,98,39.89
NG,Product 8745,47,84.26
NG,Product 8746,76,91.03
NG,Product 8747,65,77.14
GH,Product 8748,87,46.12
KE,Product 8749,11,60.88
MA,Product 8750,89,89.70
GH,Product 8751,74,30.35
ZA,Product 8752,56,59.47
KE,Product 8753,94,22.82
GH,Product 8754,23,93.43
KE,Product 8755,32,75.71
MA,Product 8756,87,46.82
MA,Product 8757,47,15.26
NG,Product 8758,82,86.15
KE,Product 8759,65,79.46
MA,Product 8760,89,6.08
GH,Product 8761,76,41.90
MA,Product 8762,18,70.82
KE,Product 8763,60,70.70
GH,Product 8764,91,36.21
ZA,Product 8765,56,76.64
NG,Product 8766,36,35.03
KE,Product 8767,13,66.98
ZA,Product 8768,56,49.81
GH,Product 8769,91,48.35
NG,Product 8770,22,16.60
ZA,Product 8771,15,83.27
MA,Product 8772,84,27.17
ZA,Product 8773,16,46.13
ZA,Product 8774,40,12.63
MA,Product 8775,26,63.33
NG,Product 8776,72,99.31
MA,Product 8777,31,70.21
KE,Product 8778,32,52.64
MA,Product 8779,93,34.98
MA,Product 8780,35,81.58
GH,Product 8781,62,22.37
GH,Product 8782,16,92.62
NG,Product 8783,84,83.56
NG,Product 8784,25,41.74
MA,Product 8785,42,51.06
NG,Product 8786,99,14.00
KE,Product 8787,27,6.32
GH,Product 8788,31,91.33
NG,Product 8789,79,23.39
GH,Product 8790,27,13.01
KE,Product 8791,37,37.53
KE,Product 8792,53,45.95
GH,Product 8793,23,6.12
MA,Product 8794,18,10.39
ZA,Product 8795,39,76.47
NG,Product 8796,1,87.61
NG,Product 8797,88,84.41
NG,Product 8798,78,13.56
ZA,Product 8799,16,9.97
NG,Product 8800,93,94.07
NG,Product 8801,7,89.16
KE,Product 8802,88,76.56
MA,Product 8803,65,60.27
MA,Product 8804,18,36.17
GH,Product 8805,68,42.06
ZA,Product 8806,80,18.35
NG,Product 8807,2,39.14
ZA,Product 8808,0,53.56
GH,Product 8809,75,75.27
ZA,Product 8810,91,22.40
ZA,Product 8811,4,2.10
MA,Product 8812,54,76.20
ZA,Product 8813,15,43.48
GH,Product 8814,73,81.29
GH,Product 8815,57,38.21
ZA,Product 8816,23,20.27
KE,Product 8817,33,82.90
KE,Product 8818,83,86.55
GH,Product 8819,52,28.57
MA,Product 8820,97,77.38
KE,Product 8821,31,99.58
ZA,Product 8822,7,60.84
KE,Product 8823,17,53.53
NG,Product 8824,81,6.85
NG,Product 8825,5,25.54
ZA,Product 8826,18,41.57
ZA,Product 8827,63,83.45
KE,Product 8828,41,72.49
KE,Product 8829,20,44.18
KE,Product 8830,55,29.57
ZA,Product 8831,49,50.02
MA,Product 8832,66,46.49
KE,Product 8833,8,65.49
ZA,Product 8834,10,74.32
NG,Product 8835,97,85.17
ZA,Product 8836,77,92.50
MA,Product 8837,76,42.69
NG,Product 8838,9,17.29
NG,Product 8839,4,56.42
ZA,Product 8840,23,62.12
NG,Product 8841,51,72.98
NG,Product 8842,50,70.67
ZA,Product 8843,42,18.71
KE,Product 8844,83,59.74
KE,Product 8845,78,35.95
MA,Product 8846,44,75.79
KE,Product 8847,41,94.03
KE,Product 8848,24,54.16
ZA,Product 8849,7,27.99
KE,Product 8850,44,59.15
ZA,Product 8851,6,40.22
KE,Product 8852,89,87.02
NG,Product 8853,95,58.62
GH,Product 8854,10,5.04
ZA,Product 8855,81,89.76
ZA,Product 8856,98,42.32
GH,Product 8857,39,57.62
GH,Product 8858,8,86.43
MA,Product 8859,55,65.85
NG,Product 8860,80,28.31
KE,Product 8861,28,62.30
ZA,Product 8862,59,35.47
NG,Product 8863,87,87.77
ZA,Product 8864,11,45.89
KE,Product 8865,96,23.86
ZA,Product 8866,28,5.48
MA,Product 8867,58,77.33
NG,Product 8868,63,61.51
ZA,Product 8869,97,35.70
KE,Product 8870,12,28.98
KE,Product 8871,5,83.56
MA,Product 8872,27,43.99
MA,Product 8873,49,15.72
NG,Product 8874,18,44.70
KE,Product 8875,27,48.91
NG,Product 8876,82,23.35
GH,Product 8877,7,1.71
ZA,Product 8878,96,23.24
NG,Product 8879,66,57.20
NG,Product 8880,25,92.71
MA,Product 8881,1,98.22
MA,Product 8882,83,44.30
ZA,Product 8883,79,1.51
MA,Product 8884,13,63.54
NG,Product 8885,17,26.89
GH,Product 8886,4,82.36
ZA,Product 8887,24,92.66
MA,Product 8888,65,51.21
ZA,Product 8889,63,54.76
GH,Product 8890,36,92.86
ZA,Product 8891,10,50.72
GH,Product 8892,78,17.34
ZA,Product 8893,95,45.37
GH,Product 8894,83,58.25
ZA,Product 8895,2,99.21
ZA,Product 8896,98,52.17
ZA,Product 8897,76,1.04
GH,Product 8898,56,74.13
ZA,Product 8899,65,31.87
KE,Product 8900,61,90.25
KE,Product 8901,7,6.39
GH,Product 8902,63,45.22
KE,Product 8903,70,19.09
ZA,Product 8904,66,53.10
MA,Product 8905,96,5.54
GH,Product 8906,68,20.33
NG,Product 8907,42,15.03
KE,Product 8908,84,90.23
NG,Product 8909,69,57.33
GH,Product 8910,49,79.27
ZA,Product 8911,10,3.84
GH,Product 8912,78,2.49
KE,Product 8913,52,54.91
KE,Product 8914,81,13.58
ZA,Product 8915,93,64.54
ZA,Product 8916,80,13.21
NG,Product 8917,51,23.96
ZA,Product 8918,5,64.94
NG,Product 8919,11,37.64
MA,Product 8920,35,93.41
KE,Product 8921,51,5.98
GH,Product 8922,99,54.01
KE,Product 8923,68,73.03
ZA,Product 8924,72,58.08
ZA,Product 8925,84,77.26
MA,Product 8926,15,60.35
KE,Product 8927,70,11.43
GH,Product 8928,99,65.79
KE,Product 8929,58,76.94
GH,Product 8930,83,9.76
MA,Product 8931,58,18.01
GH,Product 8932,77,43.81
GH,Product 8933,74,10.47
GH,Product 8934,91,19.07
ZA,Product 8935,53,93.82
KE,Product 8936,46,17.17
ZA,Product 8937,9,84.98
MA,Product 8938,12,93.04
NG,Product 8939,26,25.68
ZA,Product 8940,35,26.04
KE,Product 8941,4,5.91
ZA,Product 8942,60,28.29
ZA,Product 8943,32,13.76
KE,Product 8944,9,88.19
KE,Product 8945,68,59.07
NG,Product 8946,21,20.53
MA,Product 8947,40,44.42
MA,Product 8948,89,46.44
ZA,Product 8949,69,30.50
GH,Product 8950,81,88.53
ZA,Product 8951,21,77.12
ZA,Product 8952,93,6.44
KE,Product 8953,71,28.78
GH,Product 8954,3,14.95
GH,Product 8955,61,88.36
MA,Product 8956,9,33.17
GH,Product 8957,63,76.19
GH,Product 8958,50,51.28
MA,Product 8959,42,75.81
ZA,Product 8960,42,55.18
KE,Product 8961,16,28.79
GH,Product 8962,79,6.25
ZA,Product 8963,67,54.73
ZA,Product 8964,86,26.25
GH,Product 8965,19,67.77
GH,Product 8966,21,14.50
MA,Product 8967,64,92.51
NG,Product 8968,7,50.78
KE,Product 8969,64,86.54
KE,Product 8970,56,63.88
NG,Product 8971,31,6.85
MA,Product 8972,21,64.66
MA,Product 8973,44,77.18
GH,Product 8974,43,46.67
ZA,Product 8975,75,55.01
GH,Product 8976,95,19.07
MA,Product 8977,62,14.74
KE,Product 8978,37,47.10
GH,Product 8979,1,63.90
MA,Product 8980,58,54.37
MA,Product 8981,80,59.31
NG,Product 8982,97,77.30
ZA,Product 8983,81,17.41
KE,Product 8984,28,53.68
NG,Product 8985,89,18.47
KE,Product 8986,21,10.37
ZA,Product 8987,20,30.88
NG,Product 8988,74,63.18
NG,Product 8989,77,4.30
NG,Product 8990,84,81.60
GH,Product 8991,62,12.76
MA,Product 8992,16,63.32
NG,Product 8993,87,48.24
ZA,Product 8994,1,97.55
GH,Product 8995,96,10.93
MA,Product 8996,85,9.49
GH,Product 8997,66,18.23
ZA,Product 8998,40,5.87
GH,Product 8999,43,10.72
GH,Product 9000,63,15.89
NG,Product 9001,69,15.38
KE,Product 9002,37,34.11
GH,Product 9003,21,70.54
NG,Product 9004,5,61.53
ZA,Product 9005,47,89.11
KE,Product 9006,45,78.66
NG,Product 9007,85,51.32
GH,Product 9008,96,84.63
NG,Product 9009,5,96.08
GH,Product 9010,91,83.94
ZA,Product 9011,31,42.82
NG,Product 9012,37,36.11
KE,Product 9013,10,81.08
GH,Product 9014,61,89.19
KE,Product 9015,12,53.86
ZA,Product 9016,53,32.45
MA,Product 9017,24,91.85
ZA,Product 9018,9,94.10
KE,Product 9019,74,73.39
KE,Product 9020,73,54.14
NG,Product 9021,84,39.37
GH,Product 9022,72,75.96
KE,Product 9023,26,84.28
KE,Product 9024,38,73.62
GH,Product 9025,91,76.54
MA,Product 9026,85,80.82
MA,Product 9027,4,83.38
ZA,Product 9028,55,81.97
NG,Product 9029,18,53.15
NG,Product 9030,73,82.76
ZA,Product 9031,54,10.42
MA,Product 9032,10,15.34
MA,Product 9033,13,4.15
GH,Product 9034,46,10.42
GH,Product 9035,30,77.31
KE,Product 9036,88,74.84
KE,Product 9037,90,24.46
KE,Product 9038,5,86.65
GH,Product 9039,52,57.27
GH,Product 9040,23,70.97
MA,Product 9041,57,63.31
KE,Product 9042,33,91.36
KE,Product 9043,30,12.38
ZA,Product 9044,30,25.79
MA,Product 9045,15,94.26
NG,Product 9046,8,32.96
ZA,Product 9047,49,77.00
KE,Product 9048,87,53.92
KE,Product 9049,89,97.15
NG,Product 9050,4,90.74
KE,Product 9051,27,44.42
GH,Product 9052,86,93.02
GH,Product 9053,64,42.67
KE,Product 9054,86,45.00
MA,Product 9055,28,79.62
NG,Product 9056,49,71.77
MA,Product 9057,77,99.37
NG,Product 9058,30,35.31
NG,Product 9059,31,69.43
ZA,Product 9060,55,8.70
KE,Product 9061,89,86.40
KE,Product 9062,42,91.90
ZA,Product 9063,39,36.77
KE,Product 9064,98,77.06
KE,Product 9065,67,58.12
MA,Product 9066,31,28.02
GH,Product 9067,93,84.78
NG,Product 9068,69,64.43
MA,Product 9069,90,80.84
ZA,Product 9070,65,43.05
KE,Product 9071,8,17.48
KE,Product 9072,14,48.26
NG,Product 9073,31,49.14
NG,Product 9074,2,30.71
ZA,Product 9075,15,30.57
NG,Product 9076,3,46.19
NG,Product 9077,37,78.14
GH,Product 9078,28,21.42
ZA,Product 9079,95,98.00
MA,Product 9080,77,74.53
GH,Product 9081,53,9.33
KE,Product 9082,89,93.10
MA,Product 9083,36,15.41
KE,Product 9084,20,57.41
KE,Product 9085,19,69.74
MA,Product 9086,53,24.08
ZA,Product 9087,12,72.66
KE,Product 9088,89,62.61
NG,Product 9089,11,61.32
KE,Product 9090,3,62.73
GH,Product 9091,32,30.86
NG,Product 9092,30,34.04
KE,Product 9093,72,44.88
ZA,Product 9094,22,30.29
KE,Product 9095,4,74.51
KE,Product 9096,4,8.38
GH,Product 9097,33,89.55
MA,Product 9098,32,89.72
KE,Product 9099,31,1.95
ZA,Product 9100,14,83.11
GH,Product 9101,70,77.88
NG,Product 9102,16,9.56
ZA,Product 9103,60,94.85
MA,Product 9104,23,2.74
MA,Product 9105,6,32.80
ZA,Product 9106,95,20.14
KE,Product 9107,70,50.76
GH,Product 9108,66,32.61
MA,Product 9109,51,34.93
GH,Product 9110,47,40.76
KE,Product 9111,22,40.15
NG,Product 9112,34,1.75
NG,Product 9113,29,80.67
KE,Product 9114,2,92.56
GH,Product 9115,7,1.42
GH,Product 9116,4,74.74
NG,Product 9117,33,93.75
GH,Product 9118,70,75.45
ZA,Product 9119,54,23.99
MA,Product 9120,80,86.40
ZA,Product 9121,48,19.52
ZA,Product 9122,53,48.78
NG,Product 9123,13,12.71
MA,Product 9124,94,5.48
GH,Product 9125,0,19.66
ZA,Product 9126,31,44.08
KE,Product 9127,43,68.35
NG,Product 9128,32,5.40
MA,Product 9129,50,76.19
NG,Product 9130,23,71.03
NG,Product 9131,1,93.32
ZA,Product 9132,50,77.07
MA,Product 9133,13,98.26
ZA,Product 9134,28,11.34
KE,Product 9135,62,31.47
MA,Product 9136,8,28.77
MA,Product 9137,8,0.77
MA,Product 9138,28,98.14
GH,Product 9139,82,59.91
MA,Product 9140,30,76.88
NG,Product 9141,78,52.95
GH,Product 9142,50,82.39
MA,Product 9143,97,20.95
NG,Product 9144,24,72.35
NG,Product 9145,39,20.48
ZA,Product 9146,36,21.31
KE,Product 9147,96,68.14
GH,Product 9148,20,77.65
KE,Product 9149,26,80.84
ZA,Product 9150,59,4.26
ZA,Product 9151,23,94.22
MA,Product 9152,66,3.70
MA,Product 9153,73,63.62
ZA,Product 9154,62,7.87
NG,Product 9155,28,25.90
GH,Product 9156,76,43.08
GH,Product 9157,12,88.17
GH,Product 9158,82,37.54
MA,Product 9159,28,57.83
KE,Product 9160,28,49.48
ZA,Product 9161,70,24.98
MA,Product 9162,10,89.05
NG,Product 9163,32,4.59
KE,Product 9164,82,55.61
GH,Product 9165,31,1.20
NG,Product 9166,21,31.30
NG,Product 9167,42,24.63
NG,Product 9168,86,28.37
KE,Product 9169,54,88.82
ZA,Product 9170,98,92.36
NG,Product 9171,78,54.48
MA,Product 9172,39,90.92
KE,Product 9173,3,9.72
MA,Product 9174,25,9.35
GH,Product 9175,2,26.99
KE,Product 9176,67,61.59
KE,Product 9177,92,91.88
KE,Product 9178,57,36.15
GH,Product 9179,78,51.08
ZA,Product 9180,78,6.69
NG,Product 9181,92,74.34
NG,Product 9182,12,32.06
MA,Product 9183,70,6.22
KE,Product 9184,17,78.20
NG,Product 9185,25,78.44
ZA,Product 9186,0,9.00
ZA,Product 9187,3,34.81
ZA,Product 9188,56,61.25
MA,Product 9189,31,90.28
MA,Product 9190,49,88.21
ZA,Product 9191,64,55.62
GH,Product 9192,43,47.86
KE,Product 9193,10,17.21
ZA,Product 9194,33,29.37
NG,Product 9195,71,69.92
KE,Product 9196,52,45.72
ZA,Product 9197,36,56.83
KE,Product 9198,97,25.66
KE,Product 9199,23,81.09
KE,Product 9200,46,97.86
KE,Product 9201,19,40.36
NG,Product 9202,69,10.94
KE,Product 9203,68,19.74
GH,Product 9204,0,51.10
ZA,Product 9205,99,81.88
NG,Product 9206,30,12.77
ZA,Product 9207,18,33.18
MA,Product 9208,17,97.22
KE,Product 9209,11,98.23
KE,Product 9210,84,77.36
NG,Product 9211,50,48.46
GH,Product 9212,4,11.85
GH,Product 9213,24,61.03
KE,Product 9214,28,94.96
MA,Product 9215,92,88.83
ZA,Product 9216,79,89.47
ZA,Product 9217,88,44.74
MA,Product 9218,80,2.63
GH,Product 9219,28,10.69
GH,Product 9220,22,20.43
ZA,Product 9221,66,81.43
KE,Product 9222,13,88.97
ZA,Product 9223,38,89.82
GH,Product 9224,23,23.16
KE,Product 9225,95,95.01
ZA,Product 9226,91,96.03
KE,Product 9227,13,88.86
MA,Product 9228,76,98.77
NG,Product 9229,56,44.14
KE,Product 9230,71,12.96
KE,Product 9231,58,54.58
NG,Product 9232,70,72.16
ZA,Product 9233,89,84.23
NG,Product 9234,22,31.52
MA,Product 9235,90,80.08
ZA,Product 9236,33,9.67
GH,Product 9237,46,79.94
NG,Product 9238,20,54.87
KE,Product 9239,44,59.54
GH,Product 9240,27,14.14
NG,Product 9241,36,2.21
ZA,Product 9242,38,26.24
GH,Product 9243,32,60.90
ZA,Product 9244,79,84.97
GH,Product 9245,13,55.93
KE,Product 9246,55,40.42
MA,Product 9247,95,75.93
GH,Product 9248,82,75.09
MA,Product 9249,56,29.63
ZA,Product 9250,34,2.31
ZA,Product 9251,12,62.90
MA,Product 9252,37,15.57
NG,Product 9253,57,49.69
KE,Product 9254,17,37.07
KE,Product 9255,24,37.88
KE,Product 9256,96,79.86
GH,Product 9257,86,51.38
GH,Product 9258,42,79.97
KE,Product 9259,5,31.25
NG,Product 9260,49,17.01
NG,Product 9261,53,60.82
MA,Product 9262,9,0.06
ZA,Product 9263,21,42.37
KE,Product 9264,51,91.29
KE,Product 9265,51,73.29
NG,Product 9266,67,80.44
GH,Product 9267,3,77.15
ZA,Product 9268,90,18.04
GH,Product 9269,29,36.21
KE,Product 9270,39,73.98
GH,Product 9271,57,62.45
NG,Product 9272,75,96.67
NG,Product 9273,16,58.56
GH,Product 9274,32,61.87
KE,Product 9275,97,62.62
KE,Product 9276,43,5.48
GH,Product 9277,80,26.24
GH,Product 9278,89,55.84
NG,Product 9279,59,71.28
GH,Product 9280,64,69.64
GH,Product 9281,48,8.22
ZA,Product 9282,89,8.96
KE,Product 9283,1,86.32
ZA,Product 9284,36,64.04
KE,Product 9285,57,62.84
NG,Product 9286,59,72.10
MA,Product 9287,64,77.52
MA,Product 9288,94,4.73
KE,Product 9289,22,0.85
GH,Product 9290,1,46.51
GH,Product 9291,46,75.37
NG,Product 9292,0,5.98
GH,Product 9293,26,42.65
ZA,Product 9294,31,76.91
KE,Product 9295,72,56.97
GH,Product 9296,99,5.33
ZA,Product 9297,11,85.72
MA,Product 9298,69,31.44
MA,Product 9299,60,54.01
GH,Product 9300,99,85.94
MA,Product 9301,12,68.91
KE,Product 9302,72,5.91
KE,Product 9303,25,26.86
GH,Product 9304,40,12.45
MA,Product 9305,31,51.11
MA,Product 9306,45,27.87
GH,Product 9307,0,21.12
NG,Product 9308,43,47.44
KE,Product 9309,35,0.04
MA,Product 9310,89,97.89
ZA,Product 9311,41,65.85
ZA,Product 9312,5,32.61
GH,Product 9313,30,57.38
NG,Product 9314,29,18.69
GH,Product 9315,53,35.34
KE,Product 9316,32,51.87
KE,Product 9317,65,42.84
MA,Product 9318,91,35.55
KE,Product 9319,3,85.67
MA,Product 9320,56,90.32
NG,Product 9321,18,8.91
ZA,Product 9322,80,62.65
GH,Product 9323,53,89.75
ZA,Product 9324,37,98.68
MA,Product 9325,92,39.03
ZA,Product 9326,1,11.05
GH,Product 9327,94,79.97
ZA,Product 9328,39,10.13
NG,Product 9329,74,76.09
ZA,Product 9330,67,47.24
KE,Product 9331,9,21.53
NG,Product 9332,63,73.81
MA,Product 9333,13,76.64
GH,Product 9334,70,28.46
GH,Product 9335,0,81.95
NG,Product 9336,88,91.76
KE,Product 9337,2,97.43
MA,Product 9338,0,18.35
MA,Product 9339,51,34.20
MA,Product 9340,36,67.11
MA,Product 9341,16,17.14
ZA,Product 9342,82,38.67
GH,Product 9343,11,38.44
NG,Product 9344,87,36.21
MA,Product 9345,59,58.16
ZA,Product 9346,41,14.96
ZA,Product 9347,10,67.77
KE,Product 9348,17,12.46
GH,Product 9349,95,14.84
KE,Product 9350,30,53.42
MA,Product 9351,96,88.82
GH,Product 9352,86,93.97
MA,Product 9353,17,6.13
NG,Product 9354,58,22.99
GH,Product 9355,96,15.40
GH,Product 9356,58,89.82
MA,Product 9357,6,18.94
NG,Product 9358,36,54.23
GH,Product 9359,39,1.23
GH,Product 9360,60,77.39
GH,Product 9361,20,31.79
KE,Product 9362,52,20.70
GH,Product 9363,97,90.77
NG,Product 9364,33,36.73
GH,Product 9365,78,62.97
GH,Product 9366,99,59.95
MA,Product 9367,41,21.68
MA,Product 9368,36,84.91
NG,Product 9369,48,65.41
KE,Product 9370,17,3.00
KE,Product 9371,58,57.52
ZA,Product 9372,16,1.84
ZA,Product 9373,37,81.41
KE,Product 9374,57,12.56
KE,Product 9375,13,49.38
KE,Product 9376,38,32.65
GH,Product 9377,21,87.60
MA,Product 9378,38,36.09
ZA,Product 9379,32,22.33
MA,Product 9380,31,92.25
MA,Product 9381,71,34.71
KE,Product 9382,46,69.58
KE,Product 9383,24,86.97
MA,Product 9384,98,55.89
KE,Product 9385,21,64.96
MA,Product 9386,45,30.44
GH,Product 9387,31,19.25
NG,Product 9388,15,94.05
MA,Product 9389,28,44.42
NG,Product 9390,64,92.19
NG,Product 9391,63,41.05
MA,Product 9392,10,36.78
GH,Product 9393,70,64.28
NG,Product 9394,64,35.98
NG,Product 9395,8,26.96
ZA,Product 9396,11,52.76
MA,Product 9397,3,21.48
GH,Product 9398,53,9.37
ZA,Product 9399,30,94.98
KE,Product 9400,9,91.92
NG,Product 9401,84,61.69
NG,Product 9402,0,52.59
MA,Product 9403,27,36.64
MA,Product 9404,87,63.70
GH,Product 9405,13,7.85
KE,Product 9406,84,84.60
ZA,Product 9407,86,41.29
MA,Product 9408,64,92.23
MA,Product 9409,40,37.29
MA,Product 9410,78,82.90
MA,Product 9411,46,28.59
ZA,Product 9412,70,37.80
NG,Product 9413,2,30.39
GH,Product 9414,48,72.15
ZA,Product 9415,7,22.56
MA,Product 9416,75,9.67
NG,Product 9417,21,95.65
MA,Product 9418,39,63.79
GH,Product 9419,86,88.84
ZA,Product 9420,45,13.21
GH,Product 9421,21,66.48
KE,Product 9422,51,35.42
NG,Product 9423,71,90.67
GH,Product 9424,34,59.89
GH,Product 9425,45,25.24
NG,Product 9426,98,10.75
GH,Product 9427,26,29.39
KE,Product 9428,35,72.70
ZA,Product 9429,72,2.62
GH,Product 9430,71,54.52
NG,Product 9431,99,78.42
KE,Product 9432,11,16.20
MA,Product 9433,27,98.80
ZA,Product 9434,80,91.97
MA,Product 9435,74,47.75
GH,Product 9436,27,26.16
KE,Product 9437,53,68.27
GH,Product 9438,29,54.11
GH,Product 9439,78,93.94
ZA,Product 9440,76,74.02
ZA,Product 9441,13,56.08
GH,Product 9442,10,0.52
KE,Product 9443,99,52.80
NG,Product 9444,76,97.44
GH,Product 9445,1,8.34
MA,Product 9446,77,69.78
GH,Product 9447,98,88.25
NG,Product 9448,52,90.23
GH,Product 9449,66,66.21
GH,Product 9450,70,28.59
GH,Product 9451,38,73.56
GH,Product 9452,37,65.36
GH,Product 9453,1,37.96
ZA,Product 9454,26,11.63
ZA,Product 9455,61,91.24
GH,Product 9456,16,84.70
KE,Product 9457,77,33.45
ZA,Product 9458,18,66.41
NG,Product 9459,81,23.83
GH,Product 9460,88,84.96
GH,Product 9461,21,74.05
GH,Product 9462,45,62.11
ZA,Product 9463,82,60.80
NG,Product 9464,63,13.50
MA,Product 9465,99,79.89
MA,Product 9466,64,69.44
GH,Product 9467,81,53.85
GH,Product 9468,25,98.94
NG,Product 9469,42,49.56
MA,Product 9470,79,25.24
KE,Product 9471,89,9.72
ZA,Product 9472,55,48.05
GH,Product 9473,98,1.26
NG,Product 9474,64,83.13
MA,Product 9475,37,41.58
NG,Product 9476,66,25.80
GH,Product 9477,51,42.90
ZA,Product 9478,95,34.58
NG,Product 9479,75,99.60
GH,Product 9480,80,61.09
ZA,Product 9481,79,17.54
GH,Product 9482,82,73.53
ZA,Product 9483,5,45.32
MA,Product 9484,59,43.19
GH,Product 9485,77,13.79
KE,Product 9486,62,97.56
NG,Product 9487,65,76.11
KE,Product 9488,3,61.24
GH,Product 9489,52,99.75
GH,Product 9490,70,67.54
KE,Product 9491,35,68.28
MA,Product 9492,62,56.84
NG,Product 9493,56,97.02
GH,Product 9494,52,5.15
ZA,Product 9495,88,53.39
ZA,Product 9496,95,21.96
MA,Product 9497,95,43.06
GH,Product 9498,30,2.07
GH,Product 9499,34,21.42
GH,Product 9500,71,27.52
NG,Product 9501,42,88.79
NG,Product 9502,71,2.13
GH,Product 9503,48,91.37
ZA,Product 9504,85,16.32
ZA,Product 9505,35,16.90
KE,Product 9506,17,57.61
KE,Product 9507,52,36.31
NG,Product 9508,76,74.80
ZA,Product 9509,59,94.44
ZA,Product 9510,64,87.88
ZA,Product 9511,54,73.96
MA,Product 9512,90,50.91
KE,Product 9513,32,40.64
NG,Product 9514,65,99.27
ZA,Product 9515,30,32.68
GH,Product 9516,17,62.26
ZA,Product 9517,50,49.76
KE,Product 9518,46,97.46
MA,Product 9519,40,52.70
GH,Product 9520,60,45.82
ZA,Product 9521,29,58.44
MA,Product 9522,44,70.74
KE,Product 9523,73,97.32
GH,Product 9524,45,88.20
NG,Product 9525,47,0.42
ZA,Product 9526,7,9.33
NG,Product 9527,66,71.68
MA,Product 9528,42,34.16
KE,Product 9529,47,69.44
NG,Product 9530,1,85.12
ZA,Product 9531,97,69.34
KE,Product 9532,8,74.74
GH,Product 9533,30,40.52
NG,Product 9534,14,85.85
GH,Product 9535,40,75.93
NG,Product 9536,23,25.39
ZA,Product 9537,74,36.78
ZA,Product 9538,90,25.39
ZA,Product 9539,80,51.36
KE,Product 9540,47,88.81
KE,Product 9541,95,48.74
MA,Product 9542,13,73.93
KE,Product 9543,63,27.04
KE,Product 9544,78,19.90
KE,Product 9545,51,86.38
GH,Product 9546,34,97.41
MA,Product 9547,98,47.57
KE,Product 9548,2,28.80
KE,Product 9549,38,42.39
MA,Product 9550,80,91.41
GH,Product 9551,61,95.37
GH,Product 9552,37,46.23
GH,Product 9553,97,24.64
NG,Product 9554,77,57.60
MA,Product 9555,69,48.30
ZA,Product 9556,93,70.08
ZA,Product 9557,7,2.21
GH,Product 9558,91,5.41
GH,Product 9559,64,63.88
NG,Product 9560,9,40.36
KE,Product 9561,91,32.69
NG,Product 9562,44,14.82
KE,Product 9563,56,61.15
NG,Product 9564,6,54.82
ZA,Product 9565,51,78.26
ZA,Product 9566,58,53.79
NG,Product 9567,86,89.88
NG,Product 9568,87,78.01
MA,Product 9569,15,14.53
GH,Product 9570,83,65.21
MA,Product 9571,74,19.70
GH,Product 9572,42,65.56
ZA,Product 9573,15,97.66
GH,Product 9574,23,80.56
GH,Product 9575,63,80.97
MA,Product 9576,73,82.48
ZA,Product 9577,96,72.81
MA,Product 9578,67,9.20
GH,Product 9579,81,2.47
ZA,Product 9580,99,89.52
MA,Product 9581,77,47.09
